[Current] DELIVERY - Takes(s): 9.1, Count: 18, TPM: 118.0, Sum(ms): 3133.6, Avg(ms): 174.4, 50th(ms): 159.4, 90th(ms): 234.9, 95th(ms): 243.3, 99th(ms): 285.2, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] NEW_ORDER - Takes(s): 9.9, Count: 310, TPM: 1874.5, Sum(ms): 43313.4, Avg(ms): 139.9, 50th(ms): 113.2, 90th(ms): 243.3, 95th(ms): 352.3, 99th(ms): 469.8, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 28, TPM: 170.9, Sum(ms): 167.2, Avg(ms): 6.0, 50th(ms): 6.8, 90th(ms): 7.3, 95th(ms): 7.3, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] PAYMENT - Takes(s): 9.9, Count: 265, TPM: 1602.4, Sum(ms): 52318.8, Avg(ms): 197.4, 50th(ms): 159.4, 90th(ms): 402.7, 95th(ms): 469.8, 99th(ms): 637.5, 99.9th(ms): 939.5, Max(ms): 939.5
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 41, TPM: 248.1, Sum(ms): 802.3, Avg(ms): 19.6, 50th(ms): 8.9, 90th(ms): 56.6, 95th(ms): 71.3, 99th(ms): 142.6, 99.9th(ms): 142.6, Max(ms): 142.6
[Current] DELIVERY - Takes(s): 9.4, Count: 24, TPM: 152.9, Sum(ms): 4383.4, Avg(ms): 183.5, 50th(ms): 167.8, 90th(ms): 260.0, 95th(ms): 302.0, 99th(ms): 369.1, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] NEW_ORDER - Takes(s): 9.9, Count: 247, TPM: 1491.0, Sum(ms): 34053.8, Avg(ms): 137.9, 50th(ms): 117.4, 90th(ms): 226.5, 95th(ms): 335.5, 99th(ms): 570.4, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 25, TPM: 150.2, Sum(ms): 148.4, Avg(ms): 6.0, 50th(ms): 6.8, 90th(ms): 8.4, 95th(ms): 8.4, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] PAYMENT - Takes(s): 10.0, Count: 251, TPM: 1507.3, Sum(ms): 61451.8, Avg(ms): 245.0, 50th(ms): 201.3, 90th(ms): 520.1, 95th(ms): 604.0, 99th(ms): 738.2, 99.9th(ms): 838.9, Max(ms): 838.9
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 19, TPM: 114.8, Sum(ms): 320.6, Avg(ms): 16.8, 50th(ms): 8.4, 90th(ms): 48.2, 95th(ms): 52.4, 99th(ms): 88.1, 99.9th(ms): 88.1, Max(ms): 88.1
[Current] DELIVERY - Takes(s): 8.4, Count: 21, TPM: 150.0, Sum(ms): 3719.5, Avg(ms): 177.2, 50th(ms): 176.2, 90th(ms): 209.7, 95th(ms): 218.1, 99th(ms): 352.3, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] NEW_ORDER - Takes(s): 9.9, Count: 270, TPM: 1630.1, Sum(ms): 39305.2, Avg(ms): 145.6, 50th(ms): 121.6, 90th(ms): 260.0, 95th(ms): 385.9, 99th(ms): 570.4, 99.9th(ms): 738.2, Max(ms): 738.2
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 16, TPM: 96.7, Sum(ms): 96.2, Avg(ms): 6.1, 50th(ms): 6.8, 90th(ms): 7.3, 95th(ms): 7.3, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] PAYMENT - Takes(s): 9.9, Count: 224, TPM: 1352.4, Sum(ms): 54168.0, Avg(ms): 241.9, 50th(ms): 176.2, 90th(ms): 520.1, 95th(ms): 637.5, 99th(ms): 939.5, 99.9th(ms): 1073.7, Max(ms): 1073.7
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 26, TPM: 157.5, Sum(ms): 715.7, Avg(ms): 27.6, 50th(ms): 8.4, 90th(ms): 92.3, 95th(ms): 104.9, 99th(ms): 142.6, 99.9th(ms): 142.6, Max(ms): 142.6
[Current] DELIVERY - Takes(s): 8.8, Count: 27, TPM: 184.0, Sum(ms): 4708.0, Avg(ms): 174.1, 50th(ms): 176.2, 90th(ms): 226.5, 95th(ms): 251.7, 99th(ms): 285.2, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 299, TPM: 1800.9, Sum(ms): 41206.1, Avg(ms): 137.8, 50th(ms): 113.2, 90th(ms): 234.9, 95th(ms): 335.5, 99th(ms): 536.9, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 13, TPM: 80.1, Sum(ms): 74.6, Avg(ms): 5.7, 50th(ms): 6.3, 90th(ms): 6.8, 95th(ms): 6.8, 99th(ms): 7.3, 99.9th(ms): 7.3, Max(ms): 7.3
[Current] PAYMENT - Takes(s): 9.8, Count: 255, TPM: 1553.7, Sum(ms): 55199.0, Avg(ms): 216.4, 50th(ms): 176.2, 90th(ms): 486.5, 95th(ms): 570.4, 99th(ms): 671.1, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 17, TPM: 107.7, Sum(ms): 286.9, Avg(ms): 16.9, 50th(ms): 7.9, 90th(ms): 39.8, 95th(ms): 44.0, 99th(ms): 83.9, 99.9th(ms): 83.9, Max(ms): 83.9
[Current] DELIVERY - Takes(s): 9.9, Count: 19, TPM: 114.6, Sum(ms): 2984.3, Avg(ms): 157.8, 50th(ms): 167.8, 90th(ms): 192.9, 95th(ms): 218.1, 99th(ms): 234.9, 99.9th(ms): 234.9, Max(ms): 234.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 229, TPM: 1380.1, Sum(ms): 35062.7, Avg(ms): 153.3, 50th(ms): 117.4, 90th(ms): 260.0, 95th(ms): 385.9, 99th(ms): 771.8, 99.9th(ms): 805.3, Max(ms): 805.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 20, TPM: 121.0, Sum(ms): 119.2, Avg(ms): 5.9, 50th(ms): 6.3, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
