[Current] NEW_ORDER - Takes(s): 10.0, Count: 378, TPM: 2268.7, Sum(ms): 44013.0, Avg(ms): 116.5, 50th(ms): 104.9, 90th(ms): 176.2, 95th(ms): 218.1, 99th(ms): 352.3, 99.9th(ms): 436.2, Max(ms): 436.2
[Current] ORDER_STATUS - Takes(s): 9.0, Count: 20, TPM: 133.9, Sum(ms): 2515.2, Avg(ms): 125.7, 50th(ms): 104.9, 90th(ms): 234.9, 95th(ms): 260.0, 99th(ms): 385.9, 99.9th(ms): 385.9, Max(ms): 385.9
[Current] PAYMENT - Takes(s): 10.0, Count: 377, TPM: 2269.4, Sum(ms): 35670.8, Avg(ms): 94.5, 50th(ms): 75.5, 90th(ms): 167.8, 95th(ms): 201.3, 99th(ms): 335.5, 99.9th(ms): 419.4, Max(ms): 419.4
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 27, TPM: 166.5, Sum(ms): 3567.5, Avg(ms): 131.7, 50th(ms): 134.2, 90th(ms): 159.4, 95th(ms): 167.8, 99th(ms): 167.8, 99.9th(ms): 167.8, Max(ms): 167.8
[Current] DELIVERY - Takes(s): 10.0, Count: 35, TPM: 210.7, Sum(ms): 14977.5, Avg(ms): 429.3, 50th(ms): 385.9, 90th(ms): 637.5, 95th(ms): 671.1, 99th(ms): 838.9, 99.9th(ms): 838.9, Max(ms): 838.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 392, TPM: 2356.9, Sum(ms): 47051.8, Avg(ms): 120.1, 50th(ms): 113.2, 90th(ms): 176.2, 95th(ms): 192.9, 99th(ms): 260.0, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 34, TPM: 209.2, Sum(ms): 4709.8, Avg(ms): 138.3, 50th(ms): 159.4, 90th(ms): 243.3, 95th(ms): 251.7, 99th(ms): 260.0, 99.9th(ms): 260.0, Max(ms): 260.0
[Current] PAYMENT - Takes(s): 10.0, Count: 332, TPM: 1996.1, Sum(ms): 29383.8, Avg(ms): 88.5, 50th(ms): 71.3, 90th(ms): 151.0, 95th(ms): 167.8, 99th(ms): 209.7, 99.9th(ms): 234.9, Max(ms): 234.9
[Current] STOCK_LEVEL - Takes(s): 9.6, Count: 30, TPM: 187.6, Sum(ms): 4160.6, Avg(ms): 138.4, 50th(ms): 134.2, 90th(ms): 159.4, 95th(ms): 243.3, 99th(ms): 251.7, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] DELIVERY - Takes(s): 9.9, Count: 40, TPM: 241.4, Sum(ms): 16897.0, Avg(ms): 423.0, 50th(ms): 385.9, 90th(ms): 503.3, 95th(ms): 604.0, 99th(ms): 1006.6, 99.9th(ms): 1006.6, Max(ms): 1006.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 348, TPM: 2092.2, Sum(ms): 40424.3, Avg(ms): 116.3, 50th(ms): 113.2, 90th(ms): 151.0, 95th(ms): 184.5, 99th(ms): 243.3, 99.9th(ms): 352.3, Max(ms): 352.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 24, TPM: 146.1, Sum(ms): 2760.4, Avg(ms): 115.5, 50th(ms): 75.5, 90th(ms): 243.3, 95th(ms): 260.0, 99th(ms): 285.2, 99.9th(ms): 285.2, Max(ms): 285.2
