2024/04/28 10:24:01 maxprocs: Leaving GOMAXPROCS=64: CPU quota undefined
[Current] PAYMENT - Takes(s): 9.9, Count: 646, TPM: 3912.8, Sum(ms): 237865.4, Avg(ms): 368.2, 50th(ms): 352.3, 90th(ms): 453.0, 95th(ms): 604.0, 99th(ms): 973.1, 99.9th(ms): 1006.6, Max(ms): 1476.4
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 56, TPM: 355.0, Sum(ms): 12899.1, Avg(ms): 230.0, 50th(ms): 234.9, 90th(ms): 285.2, 95th(ms): 302.0, 99th(ms): 453.0, 99.9th(ms): 469.8, Max(ms): 469.8
[Current] DELIVERY - Takes(s): 9.9, Count: 58, TPM: 352.7, Sum(ms): 50929.4, Avg(ms): 877.3, 50th(ms): 872.4, 90th(ms): 1040.2, 95th(ms): 1073.7, 99th(ms): 1208.0, 99.9th(ms): 1208.0, Max(ms): 1208.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 754, TPM: 4527.6, Sum(ms): 303771.0, Avg(ms): 402.9, 50th(ms): 385.9, 90th(ms): 520.1, 95th(ms): 604.0, 99th(ms): 838.9, 99.9th(ms): 872.4, Max(ms): 939.5
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 67, TPM: 406.9, Sum(ms): 21452.0, Avg(ms): 319.4, 50th(ms): 302.0, 90th(ms): 536.9, 95th(ms): 604.0, 99th(ms): 637.5, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] PAYMENT - Takes(s): 10.0, Count: 721, TPM: 4329.2, Sum(ms): 251044.6, Avg(ms): 348.6, 50th(ms): 335.5, 90th(ms): 453.0, 95th(ms): 536.9, 99th(ms): 805.3, 99.9th(ms): 1006.6, Max(ms): 1006.6
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 75, TPM: 472.1, Sum(ms): 16962.9, Avg(ms): 225.9, 50th(ms): 226.5, 90th(ms): 285.2, 95th(ms): 302.0, 99th(ms): 335.5, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] DELIVERY - Takes(s): 9.9, Count: 74, TPM: 449.1, Sum(ms): 69496.0, Avg(ms): 940.2, 50th(ms): 973.1, 90th(ms): 1073.7, 95th(ms): 1140.9, 99th(ms): 1140.9, 99.9th(ms): 1610.6, Max(ms): 1610.6
[Current] NEW_ORDER - Takes(s): 9.9, Count: 747, TPM: 4516.7, Sum(ms): 305822.9, Avg(ms): 409.6, 50th(ms): 419.4, 90th(ms): 520.1, 95th(ms): 604.0, 99th(ms): 838.9, 99.9th(ms): 973.1, Max(ms): 1006.6
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 72, TPM: 432.5, Sum(ms): 22284.2, Avg(ms): 309.7, 50th(ms): 285.2, 90th(ms): 570.4, 95th(ms): 604.0, 99th(ms): 604.0, 99.9th(ms): 704.6, Max(ms): 704.6
